season,club_name,avg(attacking_short_passing),avg(shooting),avg(power_stamina),avg(skill_long_passing),avg(power_strength),avg(defending_standing_tackle),avg(skill_fk_accuracy),avg(skill_dribbling),avg(dribbling),avg(pace),avg(mentality_aggression),avg(movement_reactions),avg(movement_sprint_speed),avg(passing),avg(movement_acceleration),avg(attacking_heading_accuracy),avg(attacking_finishing),avg(defending),avg(attacking_crossing),avg(power_long_shots),avg(mentality_penalties),avg(power_shot_power),avg(physic),avg(skill_ball_control),year,league,club_name_ext,points,place
09,SV Werder Bremen,67.53571428571429,58.17857142857143,69.32142857142857,56.107142857142854,69.89285714285714,52.464285714285715,55.142857142857146,62.25,65.5,72.96428571428571,62.75,69.85714285714286,73.25,60.714285714285715,72.35714285714286,66.10714285714286,53.75,55.0,56.57142857142857,57.5,59.07142857142857,66.0,68.5,68.03571428571429,09,German 1. Bundesliga,SV Werder Bremen,61.0,3
12,Napoli,72.26086956521739,62.65217391304348,72.08695652173913,66.65217391304348,70.21739130434783,65.21739130434783,56.21739130434783,67.8695652173913,70.04347826086956,71.69565217391305,72.52173913043478,74.04347826086956,71.04347826086956,67.1304347826087,72.82608695652173,68.78260869565217,57.47826086956522,63.21739130434783,62.73913043478261,64.8695652173913,62.26086956521739,71.52173913043478,71.30434782608695,73.3913043478261,12,Italian Serie A,Napoli,78.0,2
09,FC Girondins de Bordeaux,74.76190476190476,62.23809523809524,75.47619047619048,67.61904761904762,73.0,61.857142857142854,57.333333333333336,65.52380952380952,69.80952380952381,75.23809523809524,69.0,74.47619047619048,75.0,69.14285714285714,75.57142857142857,70.47619047619048,57.95238095238095,64.42857142857143,66.19047619047619,61.904761904761905,71.9047619047619,66.33333333333333,72.9047619047619,73.76190476190476,09,French Ligue 1,FC Girondins de Bordeaux,64.0,6
12,FC Sochaux-Montbéliard,64.75,49.57142857142857,67.17857142857143,59.25,65.14285714285714,52.32142857142857,50.607142857142854,58.607142857142854,62.0,70.21428571428571,61.035714285714285,64.85714285714286,70.03571428571429,59.42857142857143,70.25,57.392857142857146,43.57142857142857,52.214285714285715,58.07142857142857,52.642857142857146,51.892857142857146,59.07142857142857,64.64285714285714,65.07142857142857,12,French Ligue 1,FC Sochaux-Montbéliard,41.0,15
07,West Ham United,67.14285714285714,61.0,79.0,57.476190476190474,69.42857142857143,62.142857142857146,49.285714285714285,67.52380952380952,69.9047619047619,75.19047619047619,70.71428571428571,73.0952380952381,76.14285714285714,62.57142857142857,74.23809523809524,66.04761904761905,57.714285714285715,63.333333333333336,65.14285714285714,60.285714285714285,68.9047619047619,63.0,72.61904761904762,72.0952380952381,07,English Premier League,West Ham United,49.0,10
11,Dijon FCO,64.875,50.333333333333336,69.29166666666667,56.958333333333336,66.70833333333333,54.708333333333336,48.291666666666664,59.416666666666664,61.458333333333336,66.125,62.041666666666664,63.875,66.125,59.375,66.04166666666667,61.083333333333336,48.416666666666664,54.0,56.333333333333336,48.875,53.458333333333336,56.791666666666664,66.41666666666667,63.791666666666664,11,French Ligue 1,Dijon FCO,36.0,19
07,Manchester United,75.77272727272727,62.90909090909091,81.54545454545455,68.45454545454545,74.22727272727273,60.5,57.54545454545455,69.0,73.63636363636364,79.18181818181819,71.68181818181819,77.5,79.27272727272727,70.31818181818181,79.18181818181819,71.45454545454545,58.86363636363637,63.77272727272727,68.45454545454545,59.90909090909091,77.9090909090909,68.54545454545455,75.95454545454545,78.5,07,English Premier League,Manchester United,87.0,1
08,VfB Stuttgart,67.32142857142857,53.535714285714285,66.17857142857143,55.392857142857146,67.67857142857143,49.107142857142854,50.464285714285715,62.42857142857143,64.85714285714286,73.10714285714286,62.607142857142854,64.46428571428571,73.82142857142857,60.857142857142854,72.07142857142857,65.0,47.857142857142854,52.142857142857146,60.035714285714285,52.57142857142857,56.535714285714285,64.03571428571429,66.25,68.46428571428571,08,German 1. Bundesliga,VfB Stuttgart,64.0,3
11,FC Utrecht,61.81481481481482,51.96296296296296,65.14814814814815,52.18518518518518,65.03703703703704,47.81481481481482,48.333333333333336,58.925925925925924,61.925925925925924,69.14814814814815,57.48148148148148,65.33333333333333,68.88888888888889,56.370370370370374,69.37037037037037,55.370370370370374,49.888888888888886,48.407407407407405,54.44444444444444,49.148148148148145,55.74074074074074,59.2962962962963,63.629629629629626,65.07407407407408,11,Holland Eredivisie,FC Utrecht,43.0,11
08,FC Bayern München,72.58333333333333,62.583333333333336,73.83333333333333,61.791666666666664,70.625,56.916666666666664,58.833333333333336,68.75,71.29166666666667,76.04166666666667,67.66666666666667,76.04166666666667,76.08333333333333,66.70833333333333,76.08333333333333,69.95833333333333,58.166666666666664,59.833333333333336,65.125,61.333333333333336,68.16666666666667,69.41666666666667,70.91666666666667,72.79166666666667,08,German 1. Bundesliga,FC Bayern München,67.0,2
09,US Boulogne Cote D'Opale,59.55172413793103,51.13793103448276,65.82758620689656,53.55172413793103,64.75862068965517,50.241379310344826,49.758620689655174,55.724137931034484,58.6551724137931,67.03448275862068,62.48275862068966,63.55172413793103,67.20689655172414,55.37931034482759,66.65517241379311,59.10344827586207,48.724137931034484,51.44827586206897,52.55172413793103,49.89655172413793,53.3448275862069,54.758620689655174,64.62068965517241,60.55172413793103,09,French Ligue 1,US Boulogne Cote D'Opale,31.0,19
08,Tottenham Hotspur,68.58064516129032,61.0,72.64516129032258,59.12903225806452,68.70967741935483,54.225806451612904,58.61290322580645,68.48387096774194,70.06451612903226,77.35483870967742,65.70967741935483,71.16129032258064,77.80645161290323,63.58064516129032,76.90322580645162,64.0,56.12903225806452,56.193548387096776,61.645161290322584,61.38709677419355,66.83870967741936,67.64516129032258,69.38709677419355,72.0,08,English Premier League,Tottenham Hotspur,51.0,8
10,Roma,71.9090909090909,64.13636363636364,75.13636363636364,67.4090909090909,73.04545454545455,65.68181818181819,56.68181818181818,67.95454545454545,70.81818181818181,75.18181818181819,75.0,74.86363636363636,75.45454545454545,69.27272727272727,74.81818181818181,72.22727272727273,59.68181818181818,63.68181818181818,67.36363636363636,63.54545454545455,65.4090909090909,75.95454545454545,74.04545454545455,74.18181818181819,10,Italian Serie A,Roma,63.0,6
08,Hamburger SV,67.65384615384616,55.5,69.07692307692308,57.96153846153846,67.03846153846153,51.65384615384615,53.88461538461539,63.03846153846154,66.07692307692308,74.5,63.11538461538461,67.23076923076923,74.6923076923077,62.57692307692308,74.23076923076923,63.26923076923077,49.34615384615385,53.88461538461539,62.46153846153846,55.76923076923077,61.5,63.73076923076923,66.96153846153847,70.07692307692308,08,German 1. Bundesliga,Hamburger SV,61.0,5
09,CA Osasuna,63.92857142857143,58.0,69.17857142857143,59.0,67.64285714285714,53.285714285714285,58.82142857142857,62.92857142857143,64.57142857142857,71.25,64.92857142857143,69.35714285714286,71.75,60.892857142857146,70.71428571428571,61.0,54.0,56.0,58.5,58.17857142857143,64.89285714285714,62.57142857142857,67.67857142857143,64.92857142857143,09,Spain Primera Division,CA Osasuna,43.0,12
13,Getafe CF,64.36,54.48,66.8,59.72,66.32,54.2,56.16,62.88,65.0,69.32,59.72,66.32,69.72,61.72,68.52,52.4,51.48,51.08,61.08,54.76,56.4,60.96,65.12,67.4,13,Spain Primera Division,Getafe CF,42.0,13
12,AS Nancy Lorraine,61.785714285714285,52.285714285714285,65.28571428571429,55.142857142857146,64.25,49.892857142857146,48.785714285714285,55.25,58.142857142857146,68.10714285714286,55.642857142857146,61.5,68.14285714285714,56.5,67.89285714285714,58.67857142857143,49.67857142857143,49.42857142857143,54.25,52.57142857142857,56.607142857142854,59.857142857142854,62.785714285714285,59.92857142857143,12,French Ligue 1,AS Nancy Lorraine,38.0,18
07,SV Werder Bremen,70.0,60.869565217391305,71.17391304347827,58.34782608695652,71.95652173913044,59.04347826086956,55.43478260869565,64.69565217391305,67.6086956521739,72.17391304347827,67.65217391304348,69.34782608695652,72.52173913043478,63.56521739130435,71.78260869565217,73.73913043478261,57.17391304347826,61.34782608695652,61.43478260869565,57.08695652173913,66.34782608695652,69.82608695652173,70.91304347826087,71.04347826086956,07,German 1. Bundesliga,SV Werder Bremen,66.0,2
12,Olympique Lyonnais,67.4074074074074,56.44444444444444,69.70370370370371,60.370370370370374,68.5925925925926,55.81481481481482,50.48148148148148,64.88888888888889,66.70370370370371,74.03703703703704,59.7037037037037,64.5925925925926,74.85185185185185,61.74074074074074,72.96296296296296,62.629629629629626,52.48148148148148,53.96296296296296,59.48148148148148,57.333333333333336,59.96296296296296,65.18518518518519,67.07407407407408,68.03703703703704,12,French Ligue 1,Olympique Lyonnais,67.0,3
10,OGC Nice,65.67857142857143,53.892857142857146,68.28571428571429,56.32142857142857,68.0,54.142857142857146,47.92857142857143,54.92857142857143,60.035714285714285,70.28571428571429,63.82142857142857,67.92857142857143,70.21428571428571,60.285714285714285,70.39285714285714,64.5,51.32142857142857,52.714285714285715,58.07142857142857,56.214285714285715,56.392857142857146,59.357142857142854,67.17857142857143,63.857142857142854,10,French Ligue 1,OGC Nice,46.0,17
08,Genoa,71.05263157894737,60.94736842105263,76.73684210526316,65.42105263157895,74.15789473684211,64.3157894736842,53.8421052631579,63.526315789473685,67.47368421052632,75.52631578947368,71.78947368421052,73.84210526315789,75.10526315789474,66.3157894736842,76.05263157894737,65.36842105263158,57.473684210526315,64.94736842105263,64.52631578947368,57.89473684210526,71.26315789473684,66.78947368421052,74.52631578947368,70.42105263157895,08,Italian Serie A,Genoa,68.0,5
11,Borussia Mönchengladbach,67.84615384615384,55.11538461538461,69.38461538461539,60.57692307692308,64.42307692307692,53.15384615384615,52.73076923076923,64.23076923076923,65.76923076923077,68.57692307692308,60.92307692307692,69.34615384615384,67.61538461538461,61.92307692307692,69.73076923076923,60.11538461538461,49.88461538461539,53.15384615384615,60.42307692307692,54.42307692307692,58.65384615384615,68.3076923076923,65.23076923076923,66.3076923076923,11,German 1. Bundesliga,Borussia Mönchengladbach,60.0,4
13,Cardiff City,64.0,53.61290322580645,70.96774193548387,57.064516129032256,64.64516129032258,56.41935483870968,47.16129032258065,62.225806451612904,64.38709677419355,72.09677419354838,60.45161290322581,64.16129032258064,72.2258064516129,58.806451612903224,71.80645161290323,57.58064516129032,51.354838709677416,54.58064516129032,58.096774193548384,53.225806451612904,53.193548387096776,60.193548387096776,65.54838709677419,65.16129032258064,13,English Premier League,Cardiff City,30.0,20
09,Roma,74.17391304347827,66.82608695652173,75.0,68.26086956521739,73.73913043478261,62.47826086956522,60.869565217391305,67.65217391304348,71.0,75.73913043478261,72.3913043478261,74.04347826086956,75.08695652173913,70.1304347826087,76.56521739130434,71.91304347826087,61.65217391304348,63.95652173913044,68.73913043478261,66.1304347826087,75.17391304347827,74.6086956521739,74.0,74.47826086956522,09,Italian Serie A,Roma,80.0,2
09,CD Tenerife,65.74074074074075,57.18518518518518,68.85185185185185,60.407407407407405,64.29629629629629,50.074074074074076,50.370370370370374,61.48148148148148,64.33333333333333,72.92592592592592,59.7037037037037,68.33333333333333,72.66666666666667,61.148148148148145,73.22222222222223,56.81481481481482,54.925925925925924,53.48148148148148,58.851851851851855,55.25925925925926,61.55555555555556,60.96296296296296,64.77777777777777,66.51851851851852,09,Spain Primera Division,CD Tenerife,36.0,19
12,Real Sociedad,64.8,54.46666666666667,67.8,60.63333333333333,65.56666666666666,51.666666666666664,53.6,62.266666666666666,64.46666666666667,67.1,62.06666666666667,66.6,67.56666666666666,61.06666666666667,66.53333333333333,57.63333333333333,50.833333333333336,50.833333333333336,55.733333333333334,54.13333333333333,52.8,64.16666666666667,65.4,67.63333333333334,12,Spain Primera Division,Real Sociedad,66.0,4
13,Parma,70.41666666666667,55.375,68.125,64.33333333333333,64.83333333333333,55.916666666666664,51.5,62.791666666666664,66.04166666666667,67.29166666666667,63.0,68.54166666666667,66.66666666666667,64.54166666666667,67.91666666666667,60.583333333333336,48.958333333333336,54.75,61.375,57.625,56.875,66.79166666666667,65.20833333333333,70.08333333333333,13,Italian Serie A,Parma,58.0,6
12,Cagliari,68.56521739130434,55.608695652173914,66.04347826086956,61.82608695652174,62.21739130434783,62.56521739130435,53.95652173913044,67.3913043478261,69.0,72.47826086956522,70.08695652173913,69.69565217391305,72.56521739130434,63.04347826086956,72.30434782608695,61.21739130434783,48.869565217391305,58.30434782608695,63.391304347826086,59.69565217391305,57.82608695652174,65.17391304347827,65.04347826086956,71.26086956521739,12,Italian Serie A,Cagliari,47.0,11
08,Hertha BSC,66.5,53.214285714285715,64.10714285714286,58.17857142857143,62.67857142857143,52.714285714285715,53.75,60.25,63.42857142857143,71.46428571428571,59.785714285714285,64.0,71.42857142857143,61.464285714285715,71.35714285714286,61.464285714285715,48.857142857142854,54.5,59.25,52.285714285714285,57.892857142857146,60.285714285714285,62.607142857142854,67.78571428571429,08,German 1. Bundesliga,Hertha BSC,63.0,4
09,Bologna,62.61538461538461,57.5,70.1923076923077,56.26923076923077,69.65384615384616,56.5,54.11538461538461,59.61538461538461,62.80769230769231,72.07692307692308,64.92307692307692,69.03846153846153,72.15384615384616,59.23076923076923,71.92307692307692,64.1923076923077,53.80769230769231,58.15384615384615,58.92307692307692,54.80769230769231,64.6923076923077,64.53846153846153,68.96153846153847,64.42307692307692,09,Italian Serie A,Bologna,42.0,17
12,AZ Alkmaar,65.62962962962963,56.333333333333336,69.4074074074074,60.148148148148145,61.888888888888886,48.666666666666664,49.74074074074074,66.55555555555556,67.44444444444444,70.85185185185185,57.2962962962963,62.81481481481482,70.74074074074075,61.0,71.0,54.74074074074074,51.18518518518518,48.51851851851852,58.925925925925924,57.18518518518518,55.55555555555556,67.55555555555556,63.18518518518518,68.37037037037037,12,Holland Eredivisie,AZ Alkmaar,39.0,10
10,Valenciennes FC,64.2258064516129,52.903225806451616,68.25806451612904,59.645161290322584,66.58064516129032,52.45161290322581,46.483870967741936,57.25806451612903,60.74193548387097,68.6774193548387,61.61290322580645,64.7741935483871,69.16129032258064,59.354838709677416,68.3225806451613,58.70967741935484,48.70967741935484,51.83870967741935,55.935483870967744,55.70967741935484,54.61290322580645,61.0,65.87096774193549,63.54838709677419,10,French Ligue 1,Valenciennes FC,48.0,12
09,FC Barcelona,74.4375,60.3125,72.4375,69.3125,68.34375,56.3125,60.21875,69.125,71.6875,75.1875,65.15625,75.21875,75.125,69.9375,75.34375,63.75,55.34375,59.8125,67.09375,60.09375,73.9375,64.1875,68.90625,73.5625,09,Spain Primera Division,FC Barcelona,99.0,1
12,OGC Nice,63.3,51.333333333333336,64.26666666666667,55.53333333333333,62.96666666666667,51.0,48.56666666666667,58.5,61.3,68.96666666666667,60.93333333333333,63.43333333333333,69.16666666666667,58.2,68.6,59.93333333333333,48.36666666666667,50.63333333333333,57.13333333333333,50.766666666666666,55.166666666666664,58.4,63.13333333333333,62.766666666666666,12,French Ligue 1,OGC Nice,64.0,4
09,VfL Bochum 1848,64.38461538461539,56.03846153846154,69.57692307692308,51.84615384615385,68.42307692307692,50.15384615384615,52.42307692307692,59.19230769230769,62.15384615384615,71.1923076923077,61.73076923076923,64.26923076923077,71.88461538461539,58.92307692307692,70.3076923076923,61.38461538461539,52.15384615384615,51.69230769230769,59.76923076923077,54.46153846153846,61.92307692307692,63.0,67.5,65.26923076923077,09,German 1. Bundesliga,VfL Bochum 1848,28.0,17
09,1. FC Nürnberg,64.81481481481481,53.77777777777778,68.88888888888889,52.888888888888886,68.66666666666667,50.77777777777778,47.96296296296296,59.55555555555556,63.0,71.70370370370371,64.33333333333333,67.22222222222223,72.33333333333333,58.48148148148148,70.92592592592592,63.81481481481482,47.55555555555556,53.333333333333336,58.25925925925926,50.96296296296296,62.111111111111114,65.81481481481481,67.92592592592592,65.92592592592592,09,German 1. Bundesliga,1. FC Nürnberg,31.0,16
10,Hamburger SV,70.32142857142857,59.214285714285715,73.57142857142857,62.92857142857143,70.46428571428571,52.857142857142854,54.642857142857146,67.42857142857143,69.35714285714286,75.42857142857143,64.75,72.07142857142857,75.21428571428571,66.25,75.60714285714286,63.214285714285715,56.964285714285715,52.57142857142857,66.14285714285714,57.107142857142854,61.785714285714285,65.10714285714286,70.03571428571429,71.17857142857143,10,German 1. Bundesliga,Hamburger SV,45.0,8
11,VfB Stuttgart,69.7741935483871,56.83870967741935,66.25806451612904,61.67741935483871,69.74193548387096,53.96774193548387,49.58064516129032,64.25806451612904,65.70967741935483,68.93548387096774,66.09677419354838,70.12903225806451,68.74193548387096,62.16129032258065,69.3225806451613,65.12903225806451,53.193548387096776,53.25806451612903,59.645161290322584,55.87096774193548,54.29032258064516,67.38709677419355,67.80645161290323,69.2258064516129,11,German 1. Bundesliga,VfB Stuttgart,53.0,6
08,Liverpool,65.61764705882354,57.23529411764706,70.61764705882354,57.470588235294116,65.05882352941177,55.23529411764706,52.76470588235294,59.94117647058823,64.0,72.55882352941177,59.88235294117647,64.82352941176471,73.1470588235294,60.794117647058826,71.79411764705883,62.73529411764706,51.970588235294116,57.029411764705884,59.11764705882353,57.76470588235294,61.14705882352941,65.73529411764706,65.73529411764706,69.26470588235294,08,English Premier League,Liverpool,86.0,2
09,RCD Mallorca,65.06451612903226,57.61290322580645,71.90322580645162,62.12903225806452,67.74193548387096,53.74193548387097,53.354838709677416,61.935483870967744,64.58064516129032,72.93548387096774,66.64516129032258,68.83870967741936,72.87096774193549,62.61290322580645,72.93548387096774,60.903225806451616,54.32258064516129,56.774193548387096,62.74193548387097,56.61290322580645,60.516129032258064,62.96774193548387,68.74193548387096,66.6774193548387,09,Spain Primera Division,RCD Mallorca,62.0,5
10,Hércules CF,69.65217391304348,57.69565217391305,68.78260869565217,62.91304347826087,70.47826086956522,59.30434782608695,55.82608695652174,63.52173913043478,66.30434782608695,72.21739130434783,68.34782608695652,70.30434782608695,73.21739130434783,65.1304347826087,71.04347826086956,62.73913043478261,53.26086956521739,57.82608695652174,61.26086956521739,55.17391304347826,57.34782608695652,69.65217391304348,69.6086956521739,69.73913043478261,10,Spain Primera Division,Hércules CF,35.0,19
09,Wolverhampton Wanderers,62.78125,54.6875,67.53125,57.03125,67.59375,53.25,44.0625,57.375,60.75,69.125,59.71875,64.5625,68.75,57.65625,69.375,60.09375,53.0,54.3125,55.3125,50.3125,63.15625,59.375,66.09375,63.625,09,English Premier League,Wolverhampton Wanderers,38.0,15
10,Stade Malherbe Caen,68.86363636363636,51.81818181818182,70.77272727272727,63.95454545454545,65.86363636363636,55.04545454545455,50.04545454545455,56.95454545454545,61.5,70.77272727272727,63.27272727272727,66.18181818181819,71.77272727272727,63.59090909090909,69.72727272727273,58.63636363636363,47.95454545454545,54.27272727272727,59.45454545454545,54.22727272727273,56.81818181818182,57.86363636363637,66.54545454545455,65.86363636363636,10,French Ligue 1,Stade Malherbe Caen,46.0,15
07,AZ Alkmaar,65.31818181818181,56.90909090909091,71.27272727272727,60.81818181818182,66.45454545454545,52.22727272727273,48.54545454545455,63.90909090909091,65.81818181818181,70.0909090909091,62.27272727272727,67.18181818181819,70.22727272727273,60.77272727272727,69.9090909090909,58.27272727272727,53.5,54.77272727272727,58.45454545454545,56.86363636363637,63.04545454545455,61.09090909090909,67.13636363636364,68.13636363636364,07,Holland Eredivisie,AZ Alkmaar,43.0,11
10,FC Utrecht,63.6,56.48,69.12,55.0,64.64,50.4,51.84,61.2,63.48,71.8,59.8,65.32,72.12,59.08,71.64,51.84,54.24,49.12,55.24,55.68,54.04,62.8,64.68,65.2,10,Holland Eredivisie,FC Utrecht,47.0,9
07,Reading,67.34782608695652,56.130434782608695,77.6086956521739,58.869565217391305,69.95652173913044,57.391304347826086,46.869565217391305,60.869565217391305,64.65217391304348,72.82608695652173,63.52173913043478,70.1304347826087,73.56521739130434,60.78260869565217,72.0,65.17391304347827,54.869565217391305,60.08695652173913,57.608695652173914,49.52173913043478,67.17391304347827,60.91304347826087,71.04347826086956,67.73913043478261,07,English Premier League,Reading,36.0,18
12,Roda JC Kerkrade,62.69230769230769,52.88461538461539,66.92307692307692,57.53846153846154,67.92307692307692,55.15384615384615,48.19230769230769,58.80769230769231,60.61538461538461,63.76923076923077,63.26923076923077,62.26923076923077,63.61538461538461,57.80769230769231,63.80769230769231,57.42307692307692,48.76923076923077,54.38461538461539,55.15384615384615,52.46153846153846,53.23076923076923,62.53846153846154,66.73076923076923,61.96153846153846,12,Holland Eredivisie,Roda JC Kerkrade,33.0,16
11,Tottenham Hotspur,69.65517241379311,60.51724137931034,69.93103448275862,63.206896551724135,68.24137931034483,55.58620689655172,55.275862068965516,66.96551724137932,69.34482758620689,73.44827586206897,67.34482758620689,71.48275862068965,74.55172413793103,64.65517241379311,72.17241379310344,64.93103448275862,57.3448275862069,55.03448275862069,60.37931034482759,58.6551724137931,59.827586206896555,69.44827586206897,68.62068965517241,72.44827586206897,11,English Premier League,Tottenham Hotspur,69.0,4
07,Valencia CF,77.27272727272727,69.22727272727273,77.9090909090909,70.9090909090909,76.45454545454545,61.68181818181818,63.45454545454545,70.5909090909091,73.54545454545455,77.04545454545455,71.22727272727273,76.27272727272727,76.54545454545455,72.95454545454545,77.77272727272727,71.0,66.27272727272727,67.72727272727273,71.77272727272727,68.36363636363636,73.77272727272727,72.5909090909091,75.81818181818181,76.5,07,Spain Primera Division,Valencia CF,51.0,10
13,Olympique de Marseille,67.36,54.96,70.4,63.32,64.24,56.2,47.88,63.16,65.56,71.8,64.92,67.36,71.6,62.28,71.96,61.56,51.88,55.24,61.68,55.08,56.56,62.6,66.0,67.64,13,French Ligue 1,Olympique de Marseille,60.0,6
07,Napoli,61.65217391304348,57.608695652173914,71.1304347826087,54.869565217391305,69.3913043478261,60.73913043478261,55.65217391304348,60.08695652173913,61.78260869565217,68.21739130434783,62.391304347826086,58.0,67.73913043478261,58.56521739130435,68.78260869565217,63.82608695652174,55.17391304347826,61.43478260869565,58.08695652173913,55.56521739130435,58.47826086956522,64.52173913043478,68.47826086956522,65.69565217391305,07,Italian Serie A,Napoli,50.0,8
10,AS Saint-Étienne,67.08333333333333,53.708333333333336,69.875,61.083333333333336,68.04166666666667,55.5,47.291666666666664,59.041666666666664,63.208333333333336,71.45833333333333,61.5,68.25,71.08333333333333,61.75,71.91666666666667,62.583333333333336,52.416666666666664,53.541666666666664,59.083333333333336,53.791666666666664,52.916666666666664,58.875,67.25,66.75,10,French Ligue 1,AS Saint-Étienne,49.0,10
10,Inter,72.13793103448276,61.3448275862069,75.62068965517241,66.03448275862068,73.3103448275862,60.86206896551724,59.206896551724135,65.55172413793103,69.10344827586206,75.6896551724138,68.79310344827586,73.62068965517241,76.20689655172414,67.79310344827586,75.03448275862068,68.17241379310344,54.172413793103445,59.13793103448276,63.86206896551724,66.17241379310344,62.275862068965516,71.13793103448276,72.93103448275862,72.62068965517241,10,Italian Serie A,Inter,76.0,2
11,Liverpool,68.23333333333333,57.53333333333333,69.46666666666667,60.8,69.06666666666666,59.1,54.96666666666667,64.5,66.73333333333333,73.63333333333334,68.23333333333333,69.46666666666667,74.63333333333334,63.333333333333336,72.23333333333333,65.4,54.6,59.03333333333333,60.766666666666666,57.56666666666667,54.4,65.16666666666667,68.96666666666667,69.2,11,English Premier League,Liverpool,52.0,8
10,FC Bayern München,76.15,65.7,75.4,66.25,71.45,56.4,61.75,71.05,73.05,76.4,67.25,78.15,77.15,71.55,75.5,68.45,60.1,56.05,70.9,68.85,66.9,74.45,71.4,75.9,10,German 1. Bundesliga,FC Bayern München,65.0,3
13,SC Heerenveen,63.916666666666664,50.625,67.33333333333333,56.416666666666664,65.16666666666667,51.25,43.5,62.333333333333336,63.625,71.25,63.416666666666664,63.25,71.04166666666667,57.541666666666664,71.375,59.5,46.5,51.75,54.583333333333336,48.666666666666664,52.166666666666664,62.0,65.66666666666667,64.66666666666667,13,Holland Eredivisie,SC Heerenveen,57.0,5
10,Olympique Lyonnais,70.77777777777777,59.74074074074074,71.18518518518519,63.0,69.88888888888889,53.55555555555556,52.666666666666664,58.925925925925924,65.25925925925925,74.48148148148148,63.148148148148145,72.85185185185185,74.0,66.18518518518519,74.85185185185185,65.48148148148148,57.25925925925926,55.18518518518518,65.5925925925926,59.77777777777778,60.111111111111114,65.29629629629629,68.96296296296296,71.4074074074074,10,French Ligue 1,Olympique Lyonnais,64.0,3
13,NAC Breda,62.59090909090909,53.0,65.54545454545455,57.31818181818182,65.5,50.31818181818182,50.0,61.77272727272727,63.22727272727273,66.04545454545455,61.22727272727273,62.22727272727273,65.72727272727273,57.90909090909091,66.31818181818181,55.54545454545455,47.77272727272727,49.0,54.81818181818182,54.13636363636363,55.54545454545455,63.18181818181818,64.81818181818181,64.13636363636364,13,Holland Eredivisie,NAC Breda,35.0,15
11,Lecce,64.8076923076923,53.61538461538461,62.80769230769231,58.53846153846154,68.34615384615384,59.42307692307692,49.73076923076923,58.15384615384615,61.26923076923077,64.65384615384616,69.92307692307692,67.88461538461539,64.6923076923077,59.73076923076923,64.53846153846153,62.46153846153846,46.5,56.84615384615385,57.26923076923077,56.07692307692308,55.80769230769231,65.26923076923077,67.03846153846153,64.73076923076923,11,Italian Serie A,Lecce,36.0,18
10,Olympique de Marseille,71.48,57.96,72.84,66.16,71.56,61.48,52.88,60.24,65.68,73.92,67.92,71.76,74.08,66.68,73.68,68.92,54.0,60.12,63.88,59.16,62.72,67.0,71.12,71.24,10,French Ligue 1,Olympique de Marseille,68.0,2
08,Stade Rennais FC,63.19230769230769,53.30769230769231,67.0,57.53846153846154,67.61538461538461,53.03846153846154,51.88461538461539,58.30769230769231,61.42307692307692,69.57692307692308,65.61538461538461,67.3076923076923,69.42307692307692,59.26923076923077,69.8076923076923,63.07692307692308,50.57692307692308,54.92307692307692,57.15384615384615,51.57692307692308,57.53846153846154,58.07692307692308,67.07692307692308,63.30769230769231,08,French Ligue 1,Stade Rennais FC,61.0,7
08,Athletic Club de Bilbao,61.86206896551724,53.96551724137931,68.58620689655173,56.62068965517241,69.27586206896552,50.41379310344828,52.44827586206897,58.58620689655172,61.689655172413794,69.79310344827586,61.62068965517241,65.93103448275862,70.03448275862068,58.827586206896555,69.58620689655173,57.89655172413793,52.10344827586207,54.172413793103445,58.6551724137931,51.6551724137931,58.6551724137931,57.86206896551724,67.62068965517241,64.13793103448276,08,Spain Primera Division,Athletic Club de Bilbao,44.0,13
13,Hannover 96,66.83333333333333,57.541666666666664,68.625,57.708333333333336,69.16666666666667,56.208333333333336,53.083333333333336,64.04166666666667,66.29166666666667,72.0,66.70833333333333,69.125,71.70833333333333,60.791666666666664,72.29166666666667,65.04166666666667,52.583333333333336,55.75,59.125,57.083333333333336,58.0,69.95833333333333,68.75,68.25,13,German 1. Bundesliga,Hannover 96,42.0,10
10,Chelsea,72.77777777777777,65.4074074074074,73.96296296296296,64.88888888888889,71.70370370370371,57.25925925925926,57.74074074074074,70.85185185185185,72.14814814814815,75.14814814814815,68.37037037037037,74.29629629629629,74.85185185185185,68.92592592592592,75.44444444444444,69.51851851851852,63.370370370370374,57.333333333333336,68.0,64.92592592592592,62.48148148148148,72.11111111111111,71.62962962962963,74.48148148148148,10,English Premier League,Chelsea,71.0,2
08,FC Groningen,68.36842105263158,58.36842105263158,69.63157894736842,59.10526315789474,69.6842105263158,57.526315789473685,49.473684210526315,61.578947368421055,64.21052631578948,69.52631578947368,66.73684210526316,64.36842105263158,69.21052631578948,61.421052631578945,69.73684210526316,62.89473684210526,56.421052631578945,59.578947368421055,57.05263157894737,56.473684210526315,66.05263157894737,60.8421052631579,69.05263157894737,67.84210526315789,08,Holland Eredivisie,FC Groningen,56.0,6
